ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,CODIGO_CARGO,DESCRICAO_CARGO,NOME_CANDIDATO,NUMERO_CANDIDATO,NUMERO_PARTIDO,SIGLA_PARTIDO
2014,1,SP,SP,6,DEPUTADO FEDERAL,DIOGO BATISTA SOARES,1550,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIO CARLOS ALVES DA SILVA,4360,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,NADIA RUBIO BACCHI,1040,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,DECIO COUTO CLEMENTE,5149,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEUSA DOS ANJOS RUOTOLO,3347,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA APARECIDA BATISTA,1657,16,PSTU
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS ANTONIO DE ALMEIDA RIBEIRO,4557,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SANDRO MASTROBUONO,1074,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SOLANGE FATIMA DE MORAES,1031,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MAURINO DE SOUZA AMERICO,4428,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ERISBERTO ANTONIO MOREIRA COSTA,5060,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,JANAINA APARECIDA MARQUES DA SILVA,1064,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ WANDERLEY DE ANDRADE,1262,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDERSON GONÇALVES DE OLIVEIRA,4434,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA FRANCISCA COLELLA CERVONE,3195,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,VINICIUS PETRONIO FERRAZ VIEIRA,2218,22,PR
2014,1,SP,SP,6,DEPUTADO FEDERAL,ALEXANDRO DE ARAUJO,1351,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANAÍ CAPRONI PINTO,2999,29,PCO
2014,1,SP,SP,6,DEPUTADO FEDERAL,KELLY CRISTINA DA SILVA,1371,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDUARDO FRIZI NASCIMENTO,4399,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCIA VIEIRA,5035,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,GETULIO DUARTE FERREIRA,4078,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,GIVANILDO MANOEL DA SILVA,5006,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSENILDO ANTONIO DA SILVA,1243,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,CRISTIANO EURIPEDES SOARES RODRIGUES DA SILVA,3177,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOAQUIM CARLOS PIRES DO AMARAL,3149,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLOS BENEDITO MAZZON,3311,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS RAUL DE ALMEIDA SOUZA,5046,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,LOURIVAL DE JESUS DA SILVA,3356,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,APARECIDO CARLOS AFONSO,4590,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANA LIDIA DE OLIVEIRA AGUIAR,1303,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA JOSE DA SILVA BEZERRA,5042,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,DANIEL FERNANDES,1409,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEUZA DAS GRAÇAS SOARES DA SILVA,1496,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MOYSÉS GOMES ARÔXA,1539,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADEILDE MARY ALVES ANTUNES,3333,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,RODRIGO DA SILVA,3114,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROSANGELA LOBO TEIXEIRA ZIZLER,4455,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,DALILA RITA VITOR DOS SANTOS DA SILVA,4407,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,RUBENS SANCHEZ PROENÇA,1056,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,RUBENS GALLEONI FILHO,1723,17,PSL
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOAO AUGUSTO BARBOSA DE LIMA,4422,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,CINTIA APARECIDA DA SILVA,1435,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,VICENTE CANDIDO DA SILVA,1301,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO DE PAULA DE OLIVEIRA LEITE,4566,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIZABETH OLIVEIRA GOMES DAMASCENO,1175,11,PP
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCIO PASCHOAL GIUDICIO,4321,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,FERNANDA ALVES SILVA,2027,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,CELSO ANARUMA,3378,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEUSA ANNANIAS DE MOURA,3163,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTENOR NOGUEIRA LIMA,2854,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ONILDO JOSÉ DE OLIVEIRA,3396,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADLER ALFREDO JARDIM TEIXEIRA,2090,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEWTON RIBEIRO DINAMARCO,2889,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JENIFER DE AQUINO SILVA,4073,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ GUILHERME THEODORO DOS SANTOS ORTIZ,2897,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,DENISE FORCHETTI TIGRE CAETANO,1333,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,NELSON FERREIRA FILHO,3101,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO ROBERTO BAILLO,5031,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADMIR GERVASIO MOREIRA,1999,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,ZENAIDE GONÇALVES VIANA,4457,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,NARCIZO MINETTO JUNIOR,4349,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIAS NUNES VIDAL,5197,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ MAURICIO FERREIRA,5040,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSE DE RIBAMAR DA SILVA PASSOS,5074,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ SEBASTIÃO DE FREITAS,3366,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLITO PALMEIRA DOS SANTOS,5012,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,WALTER BONETTI,2888,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,CHRISTINA GALATI,2806,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,NELSON MARQUEZELLI,1434,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROGERIO PEDROSA GARCIA DOS SANTOS,4337,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,APARECIDO BARBOSA LIMA,4001,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARGARETH GALVÃO CARBINATO,1188,11,PP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELISANGELA APARECIDA BORGES MIGUEL,4420,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO GOMES DA SILVA,1233,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,CLEOMENES ANTUNES JUNIOR,4575,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA NAZARE DOS SANTOS SORRILLO,5530,55,PSD
2014,1,SP,SP,6,DEPUTADO FEDERAL,DENISE SINEIDE DE MARIA SOARES,9012,90,PROS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIO FLORIANO PEREIRA PESARO,4544,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,WINNITU DIEGO DA SILVA TOZADORE,2799,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDISON MATEUS DA SILVA,5137,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,RENAN DIAS OLIVEIRA,5028,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,ESTEVAN MARTINS DE CAMPOS,5017,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,FABIANO ANDRE LUCAS MARIANO,1213,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO CARLOS MOTTA,3645,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ CLAUDIO MARCOLINO,1331,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,IVONETE VERÍSSIMO SANTIAGO,4075,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ ELIAS BATISTA CARVALHO,2170,21,PCB
2014,1,SP,SP,6,DEPUTADO FEDERAL,RUBENS SHOZI NAKANO,7717,77,SD
2014,1,SP,SP,6,DEPUTADO FEDERAL,RENATA HELLMEISTER DE ABREU,1919,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,AILTON JOSÉ DE LIMA,7788,77,SD
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDERSON NUNES DA SILVA,4425,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,JORGE KIOMASSA KINA,4378,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS SOUZA LIMA,5121,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,SAMUEL MOREIRA DA SILVA JUNIOR,4580,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,GILBERTO LOURENÇO MARSON,5148,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO ROBERTO GOMES MANSUR,1044,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOAO RAFAEL DE ANDRADE,4493,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANA MARIA DE OLIVEIRA,1035,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SERGIO ANTONIO NECHAR,4070,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MERCEDES BATISTA GENEBRA,5196,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA MARGARETE SANTANA DA SILVA,1037,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADRIANO VITAL DA SILVA,1048,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JULIO CEZAR CARDIAL DE TULLIO,2332,23,PPS
2014,1,SP,SP,6,DEPUTADO FEDERAL,MAURICIO PEREIRA DOS SANTOS,3160,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,VERA LUCIA DONDA SIMPLICIO BENTO,7731,77,SD
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDERSON BENEVIDES DOS SANTOS,2063,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,RELZA MARIA DO NASCIMENTO OLIVEIRA,1569,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIZABETE DE OLIVEIRA CAETANO,4578,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,FLORIANO FERREIRA DA SILVA,3325,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,EVANILDO DOS SANTOS BRITO,2036,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,LINDBERG CLEMENTE DE MORAES,2715,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA DO CARMO ROCHA MENDOZA,1403,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,PÉRICLES FORMIGONI,1469,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIO YOSIAKI MURAKI,1489,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SYLVIO RODRIGUES JUNIOR,3332,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA MODESTINO ALVES,1337,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDINALVA BARNABE ALVES DE AZEVEDO,1091,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SERGIO DA SILVA GRILLO,3637,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,ALEXANDRE GASPARINI JUNIOR,4045,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROBENITA LEMES DE ALMEIDA,5179,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO JACOB ROSAN,1527,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROGERIO DE JESUS PAES,3610,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ MARIA RODRIGUES DE MATOS,3399,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOÃO MARCOS MARTINS,5114,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,RICARDO YOSHIO,1018,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDSON DA CRUZ,3141,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDREZA CALABRIA GALAN,4071,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROSILENE APARECIDA SILVA DOS SANTOS,5560,55,PSD
2014,1,SP,SP,6,DEPUTADO FEDERAL,DIMITRI AURELIO DA SILVEIRA,5068,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO FERNANDO LARA PEREIRA DE ARAUJO,4090,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDNA SANDRA MARTINS,4308,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADRIANO DIOGO,1368,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ CARLOS MOTTA,1414,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOÃO HENRIQUE DOS SANTOS,4065,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROQUE JOSE FERREIRA,1328,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,LEIA AMORIM DA SILVA,1904,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,PATRICIA RÉGIA DAMASCENO,2722,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,PEDRO TOMISHIGUE MORI,4044,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,LILIANE HELENA BARBOSA CHIARELLI,1098,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,LIETIDES RAMOS DE NOVAES,3156,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANA LUCIA LIPPAUS PERUGINI,1321,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANA PAULA VALADARES ROBLES,5128,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,JAILSON GOMES DE MEDEIROS,3122,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,RAUL BUENO ROSA JUNIOR,4450,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDRÉA MARCIA DA SILVA OLIVEIRA,1063,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SEBASTIAO PEREIRA DOS SANTOS,1541,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARISA RITA RIELLO DEPPMAN,4516,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS DE OLIVEIRA SAMPAIO,5193,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADRIANA LEA SANTOS ALMEIDA NEVES,1083,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO DOS REIS VILELA,1461,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA TERESINHA DE JESUS PEDROZA,1451,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JACQUELINE ROBERTA DE SOUZA TACIO,1522,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,EUNIVALDO ABADE DOS SANTOS,5103,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,LIGIA BONETE PRESTES,2773,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,NOEMIA MARIA SANTANA,3330,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,AMILTON PACHECO DA SILVA,4037,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUCIANO DE SOUZA SILVA,2744,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,MÁRIO WILSON PEDREIRA REALI,1373,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELISSANDRA LUCIANO DE ARAUJO,1049,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,HUDSON PESSINI,1532,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,LINDALVA MARIA DE BARROS MORTATTI,1761,17,PSL
2014,1,SP,SP,6,DEPUTADO FEDERAL,GUSTAVO OLYMPIO ROMEIRO RAMOS MELLO,2746,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ MAURO VIEIRA,1453,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLOS DA SILVA TREVISAN,1417,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ FERREIRA  FERRO DA SILVA,1458,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MOISES BARROS DE OLIVEIRA,2812,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROGÉRIO CARVALHO,5096,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,OSMAR ANTONIO DE ALMEIDA,4446,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIA DORANILDES ALMEIDA PEREIRA TANG,7779,77,SD
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSE FERNANDO COSTA SILVA,4051,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOÃO MARCOS PEREIRA VIDAL,4033,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JANDUI VALDEVINO DA SILVA,4368,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,SILVANA APARECIDA DA SILVA,1325,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,VINÍCIUS COSTA SOUZA,2909,29,PCO
2014,1,SP,SP,6,DEPUTADO FEDERAL,SAMANTHA OLIVEIRA PITA DO NASCIMENTO,1599,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS FLAVIO DE OLIVEIRA ROBERTO,4599,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROBERTO MARCIAL LEME,2042,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROBERTO VICENTE,1097,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS CARDOSO TALARICO,4087,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,DOUGLAS ELIAS BELCHIOR,5075,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIANA CONTI TAKAHASHI,5088,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,CINTIA MARIA DA CONCEIÇÃO,2085,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,VLAMIR BERNARDES DA SILVA,1041,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,VICTOR ALEXANDRE PERINA,3131,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,AILTON AMARAL DOS SANTOS,5020,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLOS ALEXANDRE RAMOS,3132,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUIZ CARLOS STEFANI DE OLIVEIRA REIS,4563,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,AZENOR MARQUES FERREIRA,3632,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,IGNEZ BEZERRA DALBERTO,1589,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,DEVANIR RIBEIRO,1369,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,GILBERTO PINTO CARDOSO FILHO,3377,33,PMN
2014,1,SP,SP,6,DEPUTADO FEDERAL,BALBINA DE OLIVEIRA DE PAULA SANTOS,1577,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA GILCIMAR DE SOUZA,1240,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,EUNICE  RUTH ARAUJO LOPES,1314,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROSALBA NERIS RODRIGUES,4382,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,CAIO JULIO CESAR DEZORZI,1366,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO CARLOS DA SILVA,1460,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,WALDO BARRETO JUNIOR,1401,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO DAS CHAGAS FRANCILINO,1399,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,IZABEL APARECIDA DA SILVA,4597,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,COSME DAMIÃO GERALDINO,4041,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROBERVAL CONTE LOPES LIMA,1438,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARINALVA DE SOUZA,1917,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLOS ALBERTO CLARO DE ALMEIDA,2869,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,GUSTAVO HENRIC COSTA,4330,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,RICARDO SIMÕES,5064,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIZABETE DOMINGUES DOS SANTOS,4596,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SIDNEI SILVA DOS SANTOS,3180,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ AVELINO DE OLIVEIRA,4008,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELISEU MINICHILLO DE ARAUJO,1594,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIVAL DE JESUS BRUNO,1720,17,PSL
2014,1,SP,SP,6,DEPUTADO FEDERAL,LEANDRO PALMARINI,4370,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,SAMUEL PEREIRA DOS SANTOS,5095,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEIDE APARECIDA LEITE,5571,55,PSD
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELCY RIBEIRO DOS SANTOS,4448,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,SANDRA VALERIA RODRIGUES DOS SANTOS,2860,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,EVANDRO HERRERA BERTONE GUSSI,4336,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,ENILDO INACIO DA SILVA,2802,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,RAFAEL CORREIA LISBOA,4061,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ARLINDO MUNUERA JUNIOR,4410,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDMILSON TEIXEIRA DOS SANTOS,4573,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTÔNIA MENDES RIBEIRO,2841,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,HAVANIR TAVARES DE ALMEIDA NIMTZ,2828,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,NEWTON LIMA NETO,1318,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCOS AURELIO FRANCO DO NASCIMENTO,1209,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,SALETE NASCIMENTO DA SILVA,7020,70,PT do B
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO MANSANI QUEDA,2015,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,AIDAN ANTONIO RAVIN,4040,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,VANESSA RAMOS CABRAL,4048,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA GONÇALVES DE LIMA,1257,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,DEBORA FARIAS CABRAL,7714,77,SD
2014,1,SP,SP,6,DEPUTADO FEDERAL,AZIZ NACIM,4456,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELAINE IOLANDA PIDORI,4417,44,PRP
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIA BARBOSA,4083,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDREIA OLIVEIRA DA SILVA ENGUE,2041,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDIVALDO REBOUÇAS SANTANA,3175,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADEIR CUPERTINO,2099,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCO AURELIO UBIALI,4080,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,MÁRCIA APARECIDA ZUCCHI LIBANORE,4395,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA CHRISTINA MENDES CALDEIRA,4089,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,AUREA RODRIGUES MADEIRO,1542,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,CARLOS ANTONIO MAURICIO DA SILVA,1058,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ALEX VATUTIN HATO,1562,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ALEXANDRE SANTANA SALLY,5147,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,DETINHO LAURENÇO DE LIMA,2814,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANGELO DOMINGOS NUCCI,4345,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCELO MASCARENHAS MIRANDA,2056,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANDRÉ MARTINS MACHADO,4329,43,PV
